gene,std
Pitpnc1,1.8562983111300178
Pitpnm3,1.7748347207526356
Pitrm1,1.836904662566976
Pkd2l2,1.7550526383433684
Pkib,1.8036276624479788
Pknox1,1.758841039353228
Pla2g4d,1.7653367761207561
Pla2g6,1.8110511118079506
Pla2g7,1.7469964960623359
Plcb1,1.7406004128371098
Plch1,1.737583646145411
Plek,1.8756766769844742
Plekha3,1.7621061089831167
Plekhh1,1.7081964768575713
Plekhh2,1.741987877500058
Plk3,1.578490534150611
Plpp3,1.6696891810100767
Plppr3,1.7443768948298917
Pls1,1.7572970277144369
Pls3,1.7414129572987413
Pms1,1.7398964310248024
Pms2,1.7559498680487704
Pmvk,1.7728273587271062
Pnck,1.764050997914629
Pnma2,1.797814379476812
Pnma3,1.7466196281938213
Pnpla7,1.7338585881971529
Pnrc1,1.712199340686393
Poc5,2.0186361744046115
Polk,1.8418015674542332
Polr2a,1.7236495308134503
Polr2b,1.7377084336308914
Polr3c,1.7452455332698358
Polr3g,1.7538449683412587
Polr3k,1.7041493117950468
Pon2,1.7899041741783106
Pop5,1.7304991829894523
Popdc3,1.7578293696642322
Pot1b,1.7660670214696714
Pou6f1,1.8501358580313605
Pou6f2,1.763549203335289
Ppa1,1.7372296068282873
Ppard,1.7767923425663295
Pparg,1.747499096759938
Ppargc1a,1.7515165717407961
Ppat,1.5238960836682156
Pphln1,1.745109148057824
Ppil3,1.7313876802795265
Ppm1d,1.8187133901146757
Ppm1k,1.731338837787524
Ppp1r11,1.8499411457841781
Ppp1r14b,1.7265821994016535
Ppp1r16b,1.8781689953479865
Ppp1r7,1.7581306974922744
Ppp1r8,1.711259760093305
Ppp2r5a,1.7333217015457147
Prag1,1.7166808741599704
Prcp,1.7828396030686815
Prdm15,1.7528806598941402
Prdm4,1.8600389114277827
Prdm5,1.7635682063223734
Prelid3a,2.000084646052871
Prim2,1.8987775875037871
Prkaa1,1.6624835907095878
Prkag1,1.7948088130433282
Prkra,1.7680464349071026
Prmt9,1.7478917244325818
Prorp,1.7655229222426367
Pros1,1.8214062192664657
Prpf3,1.8456716032046625
Prpf38a,1.7151212791401393
Prr16,1.769004082071085
Prrg1,1.7393548416167537
Prtg,1.8114869959896702
Prxl2a,1.788041014642503
Psen2,1.747786175664941
Psg16,1.7719214982564813
Psma4,1.7250887684893121
Psmd9,1.7072638325587532
Psph,1.7433599143542335
Pstpip2,1.7400159669428972
Ptch1,1.8129190044747783
Ptger3,1.7035690221745718
Ptma,1.7023377116861325
Ptpn3,1.9149349885696456
Ptpre,1.7578037276513745
Ptprj,1.7591330770900029
Ptprk,1.7924876067111344
Purb,1.9838646701501117
Pwp1,1.7570318640461196
Pwwp3b,1.7676013436875597
Pxmp4,1.737451943660479
Pygo1,1.7949268014821373
Pyroxd1,1.6868956564944817
Qrsl1,1.7560803759277506
Rab10os,1.7723941586510905
Rab11fip5,1.7320717336253864
Rab34,1.7434598888176263
Rab39b,1.7426398751144843
Rab3ip,1.7217780299554961
Rab40b,1.7293503115639477
Rab43,1.649747288226893
Rab8b,1.6900267560927922
Rad18,1.7991159591989618
Rad50,1.7257334234279404
Rad51ap2,1.7415050623075061
Rad9b,1.7615941061963156
Rai14,1.8776446799213067
Rai2,1.744976609379778
Ralb,1.6689470481150366
Ralgps2,1.9893340594411002
Ranbp3,1.7531362274910536
Rap2a,1.765432229632967
Rasa3,1.9483242804996457
Rasgef1c,1.7617312048513916
Rassf1,1.7454665715564948
Raver2,1.7250259803882506
Rbbp8,1.7383167406612063
Rbfox3,1.9742934592538024
Rbks,1.7353301897533826
Rbm11,1.7249290036799776
Rbm15,1.7495543205821558
Rbm20,1.7851307560951066
Rbm41,1.7600986154219815
Rbm8a,1.575682293841255
Rbmxl1,1.7709955727823203
Rbpj,1.8186290723836456
Rcc2,2.010188187825551
Rcl1,1.7668094853585374
Rcn1,1.720074989272773
Rcor1,1.8823048142798833
Rdh11,1.8204427262215122
Rdh14,1.7443582978135734
Reck,1.7698994662463328
Recql,1.7610028970564264
Reep3,1.733911933495416
Ret,1.696821691959767
Rfesd,1.873579466529309
Rfwd3,1.789145505616132
Rgl1,1.7706170254845788
Rgs12,1.7579191931784535
Rgs2,1.884904083924354
Rgs20,1.730693750390004
Rgs3,1.6489510950129507
Rgs4,1.719457373849554
Rgs6,1.6998359585561393
Rhbdd1,1.6805124867140513
Rhobtb3,1.8289993066241335
Rilpl1,1.709651845658687
Rimklb,1.7507995265036285
Rint1,1.762776739578663
Riox2,1.8981148884890784
Ripor2,1.722960848954733
Rnaseh2b,1.7477332990387495
Rnasek,1.759273249858824
Rnf128,1.7525945432824745
Rnf141,1.7404658599867209
Rnf144b,1.8393339879763095
Rnf149,1.5697951132465267
Rnf168,1.7464694903482154
Rnf185,1.7635426422898965
Rnf19b,1.7247715655119942
Rnf227,1.8353286257135035
Rnft1,1.8101781787690574
Rp2,1.7625909015720276
Rpap2,1.7479248784767365
Rpap3,1.660408076639718
Rph3al,1.7682952313762437
Rpl12,1.7595372831100395
Rpl18a,1.7318788398149938
Rpl28,1.7545694474593059
Rpl31,1.6931286630939644
Rpl34,1.8302481643602286
Rpl35a,1.7769874198137507
Rpl38,1.7831494090850426
Rpl39,1.7313058583738472
Rps10,1.7482045454419193
Rps19,1.8479103512935457
Rps25,1.7208934795476085
Rps6ka1,1.7419433257450487
Rragd,1.7682259716811133
Rrm2b,1.7074201684615233
Rsf1os1,1.7178889063215366
Rsph10b,1.7442262619764413
Rsph3a,1.913897662440488
Rsph3b,1.7974985527968441
Rtl4,2.094729097318758
Rtn4ip1,1.7017196791714755
Runx2,1.7826045135349389
Rwdd3,1.8628533514389833
Rwdd4a,1.6619350547521106
Rxylt1,2.053382476073375
Ryr3,1.73386793194642
S100a10,1.9058376161739052
Sag,1.666532227838017
Sall1,1.8051883674145635
Sall3,1.466729334965646
Samd5,1.7429427624109817
Samhd1,1.7012595047477788
Sash1,1.73805707862002
Sat1,1.7668081524626498
Sav1,1.7194851706450263
Saysd1,1.7280032476040763
Scg2,1.3484372842512726
Scn9a,1.8850521919037972
Scp2,1.7549360250084685
Scrn3,1.7464437365886372
Scube1,1.9197338685550038
Scyl3,1.8141958585482831
Sdhaf3,1.7566903684249657
Selenos,1.7756951875875118
Sema3c,1.7045883525160352
Sema4f,1.7629389381368872
Sema5b,1.7109795995369652
Sephs1,2.0632719534039685
Sept1,1.8157924028500836
Sept10,1.7431637632130152
Setbp1,1.5738313581908088
Sfmbt1,1.8133064107235077
Sfr1,1.778012866576529
Sft2d3,1.5982602619831061
Sfxn4,1.718887434514347
Sgcb,1.9644923879115352
Sgms2,1.826870477157537
Sgpp1,1.780162665649825
Sh3bgrl,1.7432978347238033
Sh3gl3,1.7143913116137408
Sh3kbp1,1.6926175256616771
Sh3yl1,1.7866587058333632
Sharpin,1.7617735702244062
Shc3,1.7460979729660246
Shc4,1.7124797795307902
Shd,1.6358501955382543
Shisa4,1.7357706107644155
Shisa9,1.7424350181049117
Shisal2b,1.7313873174530825
Shkbp1,1.738380618728636
Shld2,1.7311861368243586
Shq1,1.8204703602199706
Shroom2,1.7641026235629438
Shroom3,1.7524309320725553
Siae,1.7413821656200004
Sidt1,1.7041374105145406
Sinhcaf,1.8634882980890888
Sirt1,1.706856370179079
Skap1,1.771829542037393
Slc12a1,1.7393934450828406
Slc12a2,1.7320017940676962
Slc15a2,1.7383782072213665
Slc15a4,1.7561515726450159
Slc16a10,1.7293997334933002
Slc16a7,1.7822062285323577
Slc1a2,1.7499293549491737
Slc22a23,1.7658570457688183
Slc22a4,1.74196941286562
Slc25a13,1.7212881130140103
Slc25a17,1.7158442888079035
Slc25a42,1.7268336793712598
Slc25a43,1.7244794916093988
Slc25a53,1.7334541077723633
Slc30a4,1.6916149428862746
Slc35a5,1.7388430121032905
Slc35f4,1.7739146236092895
Slc35f6,2.091692122798036
Slc35g2,1.6757296858400788
Slc38a11,1.7646390997641708
Slc39a12,1.7362763311680556
Slc39a6,1.7567168394218862
Slc39a9,1.7430034788901232
Slc44a1,1.7024584110070462
Slc6a11,1.6714841657961124
Slc7a14,1.7196318948899239
Slc7a5,1.8477628090792317
Slc7a8,1.7902078056340271
Slc8a2,1.718667613900318
Slc9b1,1.619318484841468
Slco4c1,1.7372481473668906
Slit1,1.7481226776945709
Slit3,1.686053309107339
Slitrk1,1.7224452250599813
Slu7,1.749681211110633
Smad5,1.7276094070232269
Smad9,1.7693983199066978
Smc1a,1.9007755174957088
Smdt1,1.7765926949132878
Smg9,1.7768380119790674
Smim19,1.4837859583399982
Smim4,1.9723169654106918
Smpdl3a,1.7652250753313723
Smyd4,1.7351903179066335
Smyd5,1.890741933872612
Sncg,1.6884864253198582
Sned1,1.7859711431845904
Snhg4,1.7448848859759232
Snrpb,1.7600051371803702
Snta1,1.8032814392881924
Sntb2,1.944283808529199
Sntg2,1.7085753150489456
Snu13,1.8288685798740825
Snupn,1.6553060381149678
Snw1,1.7428188080453857
Snx15,1.824497161731931
Snx5,1.7423560631115538
Soat1,1.7592062218758238
Socs2,1.7794189612825393
Socs4,1.7039649879763548
Sox11,1.6776188434318156
Sox5,1.7545661553584826
Spag16,1.7329580634428239
Sparc,1.7316219676568447
Spata6,1.7671627405598365
Spice1,1.8285556319507117
Spon1,1.7182812883320093
Spred3,1.7270122440140823
Spryd7,1.7398726760564238
Srbd1,1.7078474730393218
Srfbp1,1.7328294966545303
Srl,1.7087690967378513
Srp19,1.7577085975425832
Srp9,1.7280990211830989
Srrm4,1.763376133681544
Ss18,1.8083568798604022
Ssr1,1.7382513348608333
Ssr3,1.7783951650105059
Sstr2,1.7343374592971617
St3gal5,1.9292762807963553
St3gal6,1.7764709397828335
St6gal2,1.7224090300338157
St6galnac3,1.698368759697927
St6galnac6,1.7911589404351738
St8sia2,1.735627850695206
St8sia3,1.6784539693865577
St8sia6,1.7311906039464275
Stac,1.7511382880200428
Stambp,1.6793798416468946
Stard4,1.6396393374857843
Stat2,1.7338198467476669
Stk10,1.7592048254723334
Stk32b,1.7580758176170375
Stk33,1.6810891116630386
Stmn4,1.740702265915845
Stn1,1.7039278764127126
Stpg2,1.6784894744212597
Strip2,1.7869069066068763
Stxbp3,1.623494575592811
Stxbp5l,1.7047990902063643
Sugct,1.7441245653029327
Sulf1,1.7315245332588158
Sumf1,1.7556735970433264
Susd1,1.7216847575591876
Susd2,1.751764258671801
Sv2b,1.736130510655087
Svip,1.738717818683906
Swi5,1.7305889709068487
Sycp2,1.7655879328237967
Sycp3,1.7194417184580908
Syndig1,1.7307731277586158
Synpo2,1.7374758291761605
Syt2,1.7516534796031749
Sytl2,1.7394327033657133
Sytl5,1.8075383845478414
Tacr3,1.7592143371267075
Tada2a,1.5036143603613337
Taf13,1.7873986611401043
Taf1a,1.7401319394082408
Taf4b,1.7708108177361326
Taf7,1.691799903092322
Taf9b,1.6972972835285072
Tanc1,1.6990686210106651
Tango6,1.7121063285649432
Tarbp1,1.9007974061649775
Tarbp2,1.7879334267544431
Tarsl2,1.71679998325766
Tbc1d22b,1.8532046142681118
Tbc1d30,1.7558579456473444
Tbkbp1,1.7370425624876147
Tcaim,1.7396476838756918
Tceal3,1.7354988494862542
Tceal5,1.738898585782239
Tceal9,1.8277836402160188
Tcf4,1.7981163370910538
Tctex1d1,1.7596281280119541
Tctex1d2,1.7978976809693192
Tdrkh,1.7672397151608894
Tent5d,1.6566496892658136
Tep1,1.7635583074284737
Tes,1.7735728092091019
Tex9,1.7944115558099485
Tfeb,1.7164611737538356
Tgfa,1.7515246466576286
Tgfb2,1.917437204721364
Tgfbr1,1.7692683651656649
Tgfbr3,1.8245885090744105
Tgoln1,1.7884663578777253
Thap12,1.759489343616178
Thap3,1.8030516294670773
Thap4,1.7289804538408504
Them4,1.715898960555317
Thumpd2,2.0661197268760785
Thy1,1.7536253083902997
Tiparp,1.729250163306762
Tjp2,1.8221318268728086
Tle1,1.7048521013740061
Tle4,1.7437991880156178
Tll2,1.6803162451649043
Tm2d3,1.6456047795732078
Tm4sf1,1.7782083147362926
Tm6sf1,1.748512926796785
Tm7sf3,1.7445615656084683
Tmbim4,1.7517662520399202
Tmc3,1.6936076555580297
Tmcc2,1.747484902854477
Tmco1,1.75429260550883
Tmed7,1.7575498488406562
Tmed8,1.7704416370040603
Tmem123,1.7140671979823454
Tmem126b,1.8569717030090738
Tmem132b,1.7860790390564418
Tmem132d,1.7485328341222428
Tmem138,1.8392982867952425
Tmem150a,1.7503623560238029
Tmem168,1.7333168125418212
Tmem17,1.9468644674360924
Tmem170,1.7440164959176088
Tmem178,1.6873248109220862
Tmem18,1.8635597094221061
Tmem189,1.803631339342669
Tmem192,1.7555283619891824
Tmem196,1.7340018382901834
Tmem209,1.6940096061719063
Tmem218,1.725483721024879
Tmem219,1.7347850755376624
Tmem229b,1.922219882305942
Tmem237,1.700668237535126
Tmem26,1.7150088521164695
Tmem266,1.8737258601298483
Tmem35a,1.753511648396913
Tmem47,1.773288485712719
Tmem59l,1.6509422619505938
Tmem60,1.7340175181417743
Tmem62,1.7437136558951312
Tmem64,1.908459035535897
Tmem68,1.76950788714418
Tmem9,1.7712690585436381
Tmem91,1.7413542283079313
Tmlhe,1.8690524868594207
Tmod1,1.7830351407186833
Tnfrsf21,1.7599252007466422
Tnik,1.9657924724122253
Tnip1,1.7832804385106338
Tnr,1.752183127044127
Topbp1,1.7147413479495084
Topors,1.7348465924958874
Tor1aip1,1.7777471078231302
Tpd52l1,1.8470669311878312
Tpm4,1.777188059481922
Tppp,1.914985456929187
Tprkb,1.716549667574709
Traf3ip1,1.7532197437212205
Traf6,1.5940478053055294
Traf7,1.7716513320885126
Trappc13,1.9429038655180428
Trdmt1,1.7132107982940818
Trf,1.7320172196067347
Trib2,1.7409861504683963
Trim14,1.8572400158076456
Trim67,1.964497357907885
Triqk,1.7422320326452796
Trmt61b,1.7871698158575813
Trmt9b,1.9016451227996838
Trpc5,1.76307133555215
Trpm3,1.921017689131827
Trpm4,1.7617942133176692
Trub2,1.7848076926448642
Tsacc,1.750621866982618
Tsen2,1.7643043959647289
Tshz2,1.4766967196077658
Tspan2,1.792118880628703
Tspan33,1.906013164376281
Ttc26,1.7563092837376473
Ttc33,1.7251414668472869
Ttc39aos1,1.7613726134874934
Ttc7,1.7512576222624159
Tti1,1.7702060505488275
Ttll1,1.758721273690183
Ttll4,1.7514177196871656
Ttyh1,1.8563110827893776
Twistnb,1.7799629151670404
Txn1,1.6950249626472287
Txndc17,1.7116199098481808
Uaca,1.822676727480827
Uap1,1.7357459056273554
Ube2cbp,1.7646224506653374
Ube2ql1,1.743617334362807
Ube2s,1.708084535758437
Ubtd1,1.7184731433972806
Ubtf,1.7068507748770585
Ubxn11,1.7391020821310055
Uchl1os,1.7852982543439417
Uchl5,1.7373788698998058
Uck2,1.789404114865785
Uckl1,1.902819025204908
Uevld,1.7411841757675361
Uhrf1bp1,1.721791726232294
Usp28,1.7136036811844972
Usp3,1.789824020109369
Usp35,1.68583523440126
Ust,1.7516298073792826
Uty,1.7424171602491791
Vav2,1.7570120409275403
Vav3,1.8626813661774115
Vegfd,1.7941948065546112
Vezf1,1.7773827350336606
Vgll4,1.7956615492480652
Vipr2,1.8422514597184447
Vldlr,1.7405907275878214
Vma21,1.7481422370511628
Vps36,1.7611561297440907
Vps37b,1.7248708083576247
Vps37d,1.9397153915014778
Vps72,1.6674349161754436
Vrk1,1.7453979110028777
Vstm2a,1.7039904658211564
Vwa5a,1.72591108357009
Wars2,1.7469515317499011
Washc3,1.7819119101935612
Wdr19,1.7383349924476243
Wdr25,1.7425669686397005
Wdr61,1.7818798943132166
Wdr73,1.744592644817811
Wdr92,1.6783495996971662
Wipi1,1.8037231073707483
Wiz,1.7200140204987517
Wnt5b,1.7469490953803795
Wrnip1,1.7553174204532367
Wscd2,1.73797596024289
Xist,1.6777967755084329
Xndc1,1.8877321536780072
Xxylt1,1.7327057359304219
Yae1d1,1.7441144946173932
Ydjc,1.849422173451874
Yipf1,1.9873391198733266
Ypel5,1.924202516742558
Zbed4,1.7675484155725896
Zbed5,2.294811843315635
Zbtb1,1.7425112836913366
Zbtb10,1.997517996052012
Zbtb26,2.1040176143751212
Zbtb37,1.709448825973886
Zbtb40,1.7666865978941013
Zbtb46,1.7326916272542798
Zbtb7c,1.6885371324146674
Zbtb8os,1.751161987372576
Zbtb9,3.318265499277989
Zcchc4,1.8100232847378628
Zcchc9,1.8260111323905406
Zdhhc15,1.7065019306055937
Zdhhc6,1.7891343413045016
Zdhhc9,1.7729632464079534
Zeb2,1.77710614968805
Zfp105,1.7869860483153241
Zfp143,1.7379579692214233
Zfp2,1.8694333533286356
Zfp213,1.7188279813258047
Zfp239,1.8087957348425374
Zfp248,1.7477137158788845
Zfp267,1.6761767787628878
Zfp28,2.168047466119391
Zfp286,1.804073125050374
Zfp30,1.7574106624328638
Zfp317,1.7380200072961334
Zfp335os,1.7398618786282323
Zfp354c,1.7556915527094294
Zfp365,1.7900211471928766
Zfp438,1.742054384057541
Zfp442,1.7645396469913224
Zfp458,1.747225389251725
Zfp57,1.7440235440175538
Zfp618,2.0493214048207253
Zfp641,1.751198279994487
Zfp646,1.8171454648901497
Zfp68,1.8346683521410703
Zfp710,1.7567418533263541
Zfp711,1.7482726183478177
Zfp72,1.7335541918730448
Zfp777,2.4400165961790203
Zfp780b,2.542176156245145
Zfp804a,1.7974502523489262
Zfp804b,1.7109712710862657
Zfp81,1.718411115600208
Zfp811,1.7481988648910072
Zfp90,1.6942861272846386
Zfp931,1.7204938303657196
Zfp934,1.7637464412094557
Zfp951,2.0707852300861798
Zfp952,1.6778702126993836
Zfp955b,1.7699638412357883
Zfp956,1.8624186067201591
Zfp974,1.7511192903177548
Zfp976,1.7724274532321993
Zfpm2,1.7860055298267192
Zfyve19,1.7685516614885473
Zhx2,1.883018357179807
Zmat2,1.6809007550186825
Zmat5,1.7611997396640204
Zmiz1os1,1.9603540936233317
Zmpste24,1.8609379345344117
Znfx1,1.198815284221686
Znrf2,2.259176701553496
Znrf3,2.472487460684834
Zranb3,2.6396175537602886
Zscan21,2.000733105793142
Zswim3,1.7327984437961241
Zswim5,1.7772305901476422
Zswim7,1.7015139718096355
Zswim9,1.5206339136705838
mt-Atp8,1.797268161337168
mt-Nd4l,1.5936198978686034
